itemId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6021,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6037,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6047,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6051,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6056,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6057,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6063,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6064,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6073,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6077,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6084,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6092,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6093,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6116,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6122,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6132,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6140,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6148,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6156,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6180,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6185,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6187,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6197,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6198,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6214,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6218,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6223,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6227,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6232,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6238,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6239,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6240,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6242,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6243,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6245,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6250,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6256,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
6264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6266,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6268,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6273,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6276,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6279,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6284,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6286,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6291,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6297,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6298,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6308,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6323,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6337,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6338,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6342,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6344,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6345,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6349,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6350,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6357,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6365,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6373,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6377,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6383,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6387,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6395,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6414,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6415,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6427,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6446,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6448,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6458,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6464,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6467,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6468,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6484,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6493,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6503,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6513,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6531,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6538,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6539,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6541,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6547,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6548,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6552,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6559,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6562,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6564,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6566,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6568,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6584,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6585,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6587,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6593,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6596,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6602,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6603,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6620,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6624,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6629,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6630,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6645,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6650,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6659,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6662,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6663,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6666,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6686,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6690,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6703,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6708,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6709,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6710,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6711,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6713,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
